,index,date,hour,rdn,rds,demand,supply1,supply2,supply3,supply4,wind,reserve,cro,se,weekdays,month,lag_rdn_24,lag_rdn_25,lag_rdn_26,lag_rdn_48,lag_rdn_72,lag_rdn_96,lag_rdn_168,lag_cro_72,lag_se_24,lag_se_48,lag_se_72,ma_rdn_24,ma_rdn_48,ma_rdn_72,ma_rdn_96,ma_rdn_168,med_rdn_24,med_rdn_48,med_rdn_72,med_rdn_96,med_rdn_168,sd_rdn_24,sd_rdn_48,sd_rdn_72,sd_rdn_96,sd_rdn_168,ma_cro_24,ma_cro_48,ma_cro_72,ma_cro_96,ma_cro_168,med_cro_24,med_cro_48,med_cro_72,med_cro_96,med_cro_168,sd_cro_24,sd_cro_48,sd_cro_72,sd_cro_96,sd_cro_168,day
825,825,20/07/2019,10,282.3,250.59,19350,22494,4162,16245,3105,23,1742,285.75,387.22,5,7,307.73,283.2,253.63,295.0,242.42,267.5,262.5,286.33,506.71,394.22,516.77,261.840416667,253.952083333,250.202638889,251.3359375,239.43797619,253.315,245.965,243.0,244.6,241.985,23.9012485537,20.5943580332,20.8091728821,21.7693687058,36.1364226424,279.698333333,279.569375,268.255138889,258.593541667,232.088392857,285.09,287.95,283.71,240.93,235.35,30.2305653943,32.5759918388,37.0126359083,38.2899600687,66.0157904657,19
826,826,20/07/2019,11,285.0,250.62,19725,22494,4164,16618,3107,27,1775,285.75,381.11,5,7,307.0,307.73,283.2,296.9,243.05,267.5,269.8,286.33,490.64,439.17,501.9,262.26125,255.284375,250.75125,251.499583333,239.357678571,253.315,248.3,243.0,244.6,241.985,24.6233945515,21.9011426794,21.7701211405,22.1289532141,35.9698449216,278.31875,279.530208333,268.241666667,259.067708333,232.066547619,285.09,287.14,283.71,243.465,235.35,29.0713543922,32.5665108296,37.0057820377,38.3492224166,65.9971168032,19
827,827,20/07/2019,12,286.93,254.38,19975,22494,4167,16865,3110,33,1798,285.75,378.9,5,7,306.0,307.0,307.73,296.9,249.6,267.57,270.0,286.44,482.13,533.81,490.73,262.640416667,256.459375,251.285,251.562083333,239.256547619,253.315,248.5,243.0,244.6,241.985,25.2422615743,23.0713577985,22.6419318093,22.2753661872,35.7565523326,276.94375,278.83625,268.229722222,259.543020833,232.045357143,285.09,286.385,283.71,246.0,235.35,27.794217699,32.0419094993,36.9996821826,38.4032868144,65.9789730694,19
828,828,20/07/2019,13,285.0,254.05,19800,22494,4168,16689,3111,42,1782,285.75,371.54,5,7,310.93,306.0,307.0,300.0,244.27,278.09,270.0,285.73,451.25,538.01,463.0,263.095833333,257.848125,251.741111111,251.623854167,239.17922619,253.315,250.0,243.0,244.6,241.985,26.0318520473,24.2957876269,23.5038779273,22.4327782905,35.5860147124,275.539166667,278.127291667,268.207916667,260.0096875,231.973690476,285.09,286.33,283.71,246.0,235.35,26.3684963408,31.4888669782,36.988745945,38.4468995794,65.9136617967,19
829,829,20/07/2019,14,283.13,255.55,19400,22494,4176,16281,3119,54,1746,284.72,367.54,5,7,306.0,310.93,306.0,295.0,242.42,275.0,261.91,285.24,405.87,506.71,443.92,263.554166667,259.172708333,252.171666667,251.686354167,239.09297619,253.315,250.995,243.0,244.6,241.985,26.7061044832,25.1547415047,24.2092973643,22.5768734081,35.4048599553,274.11375,277.408125,268.82875,260.4725,231.911845238,285.075,286.03,284.91,257.095,235.35,24.7676385654,30.9066107131,36.8928229189,38.4807492815,65.8584281353,19
830,830,20/07/2019,15,270.0,246.87,18825,22494,4185,15697,3128,64,1694,284.69,364.91,5,7,290.0,306.0,310.93,270.0,242.42,260.63,240.0,77.12,403.88,490.64,416.94,264.3875,260.163958333,252.579583333,251.8946875,239.033214286,253.315,251.995,243.0,244.6,241.985,27.2230201899,25.4166442986,24.5981375934,22.8384081828,35.3097136357,264.017083333,272.353333333,266.562361111,258.877708333,230.644702381,284.91,285.5,284.91,257.095,235.3,45.8800280959,41.7671682287,43.1514256613,42.6900369365,66.7756575275,19
831,831,20/07/2019,16,266.14,243.57,18575,22494,4165,15467,3108,72,1672,284.69,360.28,5,7,299.9,290.0,306.0,280.0,242.42,262.0,238.45,194.0,401.88,482.13,417.15,265.216666667,261.361458333,253.105972222,252.2525,239.032619048,253.315,252.11,243.0,244.6,241.985,28.0108846339,25.9121041288,25.2007103443,23.3186340667,35.3086805537,258.790416667,270.158125,265.917638889,258.738125,230.07327381,280.9,285.255,284.91,257.095,235.3,46.4334632406,43.065848525,43.8880102172,42.8816021478,66.6753684645,19
832,832,20/07/2019,17,259.14,243.53,18425,22659,4171,15311,3114,77,1658,284.69,360.07,5,7,261.0,299.9,290.0,261.0,241.98,251.0,236.21,281.41,403.56,451.25,428.01,265.216666667,261.757708333,253.244861111,252.273333333,239.00577381,253.315,252.61,243.0,244.6,241.985,28.0108846339,25.7543628396,25.2164918086,23.3256182483,35.2901388322,258.5175,269.783958333,266.634722222,259.5078125,230.030297619,279.15,285.075,284.91,271.26,235.3,46.2735359856,42.8842863023,43.7106748161,42.6149055515,66.6397165335,19
833,833,20/07/2019,18,250.0,237.69,18250,22659,4198,15109,3141,97,1643,284.69,374.59,5,7,260.0,261.0,299.9,253.0,231.0,241.99,233.93,254.02,473.73,405.87,493.89,265.508333333,262.361875,253.495,252.315,238.984940476,256.15,253.115,243.66,244.6,241.985,27.9144244568,25.3545206558,25.1925901804,23.3359156215,35.276622732,257.103333333,269.071666667,267.048888889,259.9946875,229.83125,275.89,284.91,284.91,271.26,235.3,45.8513159137,42.8556569584,43.4433927797,42.2775891598,66.5169796358,19
834,834,20/07/2019,19,245.0,234.9,18025,22659,4271,14811,3214,140,1622,284.69,388.48,5,7,253.27,260.0,261.0,250.0,240.72,241.99,231.9,285.24,525.62,403.88,535.01,265.644583333,262.623333333,253.651666667,252.3490625,238.944880952,256.15,253.25,244.6,244.6,241.985,27.8433271967,25.1907788206,25.1550815296,23.3348874605,35.2564309501,256.990416667,269.009791667,267.8175,260.5690625,229.818035714,275.89,284.91,284.91,274.61,235.3,45.7753218571,42.8295732235,43.2660710758,42.2417160008,66.5056820882,19
835,835,20/07/2019,20,243.51,235.19,17950,22659,4348,14659,3291,209,1616,284.72,394.79,5,7,255.0,253.27,260.0,252.22,244.93,251.93,231.89,285.27,563.85,401.88,555.77,265.760416667,262.833125,253.694305556,252.338645833,238.906190476,256.835,253.45,244.6,244.6,241.985,27.7907833454,25.0819887192,25.1547240167,23.3334636867,35.2350908006,256.87875,268.948541667,268.588194444,261.0309375,229.805,275.89,284.91,285.075,275.89,235.3,45.6997202268,42.8036254176,43.0727568004,42.2671215032,66.4945297827,19
836,836,20/07/2019,21,243.51,234.29,17900,22659,4538,14419,3481,364,1611,284.72,394.9,5,7,252.5,255.0,253.27,252.0,242.42,246.44,231.0,279.91,403.88,403.56,566.21,265.78125,263.043125,253.778472222,252.2709375,238.86452381,256.835,253.45,244.6,244.6,241.985,27.7802047622,24.9492891773,25.1402436294,23.3233590647,35.2147250911,256.670416667,268.775625,269.284444444,261.436979167,229.824761905,275.89,284.91,285.075,278.4,235.3,45.5776106819,42.7408770859,42.841146665,42.2592191155,66.5090091232,19
837,837,20/07/2019,22,243.51,235.09,18000,22659,4753,14304,3696,602,1620,285.75,394.16,5,7,243.24,252.5,255.0,242.95,241.98,241.18,232.0,274.89,403.88,473.73,556.41,265.793333333,263.069375,253.807083333,252.282083333,238.871190476,256.835,253.45,244.6,244.6,241.985,27.769903425,24.9273095907,25.1268725145,23.3187363979,35.2154511,256.252916667,268.498125,269.988472222,261.3053125,229.814642857,274.89,283.71,285.075,275.89,235.3,45.3530227629,42.6551673883,42.5050056923,42.1967104967,66.5019803486,19
838,838,20/07/2019,23,238.25,233.09,17425,22659,4984,13499,3926,879,1568,251.0,399.32,5,7,258.94,243.24,252.5,267.64,251.99,241.99,229.0,277.96,403.88,525.62,520.99,265.430833333,263.214166667,254.0425,252.384583333,238.940357143,256.835,254.315,245.965,244.6,241.985,27.8015151162,24.8817282215,25.0939792313,23.3262271598,35.2435449883,256.2975,268.284583333,270.735138889,261.748645833,231.025,274.89,281.96,285.075,277.425,235.3,45.3747123838,42.5799762129,42.1601209005,42.1452189864,65.5034039615,19
839,839,20/07/2019,24,231.0,223.52,16200,22659,5150,12108,4092,1049,1458,183.0,392.37,5,7,250.7,258.94,243.24,250.0,247.0,235.2,189.0,232.1,403.67,563.85,412.93,265.46,263.29125,254.257777778,252.548125,239.063571429,256.835,254.315,248.3,245.685,241.99,27.7849849974,24.836117628,24.9963515773,23.2579968053,35.2482857321,256.01,267.234375,271.082361111,261.853854167,231.967619048,274.89,280.66,285.075,277.425,235.3,45.5107325135,42.8425062792,41.7294005686,42.0574639066,64.35583767,19
840,840,21/07/2019,1,160.12,151.47,14975,22659,5032,11039,3936,1010,1344,73.12,372.36,6,7,237.93,250.7,258.94,235.0,235.0,235.0,160.0,267.28,414.05,403.88,412.1,265.582083333,263.352291667,254.298472222,252.589479167,239.170297619,256.835,254.315,248.3,245.685,241.99,27.6514451197,24.7686134813,24.9669257647,23.2281083069,35.2173496544,257.3425,267.965208333,271.881666667,262.5478125,232.01702381,274.89,280.66,285.075,277.425,235.3,45.345874291,42.5302228453,41.0838526932,41.5840808914,64.3798801237,20
841,841,21/07/2019,2,153.59,143.41,14325,22659,5061,10362,3963,1033,1286,72.24,352.55,6,7,240.0,237.93,250.7,234.77,235.0,226.36,153.0,285.05,400.69,403.88,404.21,265.8,263.456458333,254.487916667,252.670625,239.380119048,256.835,254.315,248.3,245.685,241.99,27.4176826471,24.6571013024,24.8031597793,23.1696980337,35.1159108894,259.415416667,269.093125,272.927777778,263.428125,232.107142857,276.425,283.16,285.145,278.935,235.3,45.4314664923,42.2435364391,40.4327770824,41.1498396572,64.4438051463,20
842,842,21/07/2019,3,147.61,144.6,14000,22659,5037,10101,3899,965,1256,72.24,347.92,6,7,237.69,240.0,237.93,236.63,240.0,216.0,149.53,285.05,387.32,403.88,397.8,265.844166667,263.408333333,254.789166667,252.762395833,239.57577381,256.835,254.315,248.3,245.685,241.99,27.3694615468,24.7060626837,24.4584396995,23.0917923329,35.0136214297,261.488333333,270.221041667,273.975555556,264.243854167,232.186964286,278.935,284.91,285.145,280.66,235.3,45.4182822476,41.9239115359,39.7403960898,40.7888614922,64.5013438356,20
843,843,21/07/2019,4,147.61,144.61,13725,22659,4912,9951,3774,856,1232,72.24,329.38,6,7,236.45,237.69,240.0,235.0,237.89,211.0,142.53,285.05,374.7,403.67,396.64,265.904583333,263.378333333,255.142638889,252.872395833,239.764464286,256.835,254.315,248.3,245.685,241.99,27.299926418,24.7385611936,23.9962210636,22.9873512013,34.910082955,263.115416667,271.348958333,275.02,265.058333333,232.293095238,280.66,284.91,285.145,281.86,235.3,45.5386097035,41.5705883774,39.0128633535,40.4098438936,64.5739605289,20
844,844,21/07/2019,5,143.31,143.19,13150,22659,4810,9477,3673,753,1180,228.73,326.43,6,7,233.0,236.45,237.69,236.93,240.0,210.84,142.27,273.23,361.54,414.05,394.33,265.740833333,263.2325,255.450416667,252.946458333,239.932619048,256.835,254.315,248.3,245.685,241.99,27.492385652,24.8994177066,23.5581015901,22.9108284662,34.8083043681,263.04625,272.230625,275.481527778,265.815520833,232.377916667,280.66,284.91,285.145,281.86,235.3,45.5212055518,41.1412373445,38.7886501717,39.8655492709,64.6185688154,20
845,845,21/07/2019,6,140.0,143.1,12800,22659,4715,9209,3591,651,1148,72.24,332.33,6,7,234.19,233.0,236.45,235.0,239.0,210.99,140.51,267.28,358.07,400.69,395.48,265.707083333,263.132291667,255.772638889,253.091875,240.107857143,256.835,254.315,248.3,245.685,241.99,27.5322325694,25.0084572282,23.0955381944,22.7446891112,34.7040711713,263.932916667,273.278125,276.082638889,266.444895833,232.439761905,280.66,284.91,285.145,281.86,235.3,45.3817743995,40.337323599,38.3120283026,39.3992060031,64.6471350811,20
846,846,21/07/2019,7,147.61,144.6,13200,22659,4641,9681,3519,569,1184,72.24,351.29,6,7,243.51,234.19,233.0,258.67,260.09,240.99,140.51,282.75,368.28,387.32,449.65,265.075416667,262.786875,255.807638889,253.107708333,240.277559524,254.315,253.45,248.3,245.685,241.99,27.8725063192,25.1653804885,23.0747204822,22.7374072715,34.6502238977,264.539583333,274.33125,276.08875,267.054791667,232.62202381,282.08,284.91,285.145,282.41,235.3,45.5382076063,39.8995422906,38.3130706906,39.1909995032,64.7460691759,20
847,847,21/07/2019,8,169.44,150.54,14025,22659,4575,10573,3452,502,1259,200.0,370.04,6,7,250.0,243.51,234.19,253.63,253.23,226.36,146.03,282.75,377.75,374.7,510.55,264.924166667,262.719583333,256.135972222,253.191041667,240.456130952,254.135,253.45,249.8,246.72,241.99,27.9470645447,25.1957791938,22.81654852,22.7109133274,34.62238883,266.070833333,274.28625,276.013055556,267.6053125,232.804285714,282.75,284.91,285.05,282.63,235.3,45.50555713,39.8885739319,38.2941847767,39.0344703254,64.8443369664,20
848,848,21/07/2019,9,179.36,180.06,15050,22659,4581,11552,3498,484,1351,257.5,377.1,6,7,266.5,250.0,243.51,283.2,264.12,242.42,183.57,267.28,387.11,361.54,502.66,264.228333333,262.769166667,256.470416667,253.29,240.612857143,254.135,253.45,250.0,246.72,241.995,27.6788573631,25.2009350412,22.7891340204,22.748351149,34.6806312429,265.32125,273.199583333,275.284305556,267.531875,233.965238095,282.08,283.83,285.05,282.63,235.35,45.3233555602,39.3389978649,37.9478281895,39.0283169348,63.6880898157,20
849,849,21/07/2019,10,210.0,192.25,15975,22659,4623,12436,3539,520,1434,267.64,383.42,6,7,282.3,266.5,250.0,307.73,295.0,242.42,203.29,285.24,387.22,358.07,487.62,263.16875,262.504583333,257.024305556,253.444166667,240.730714286,254.135,253.45,250.0,246.72,241.995,26.398275028,24.9204528457,22.9270529562,22.8953419609,34.7889315726,265.275833333,272.487083333,274.804861111,267.5103125,235.233095238,282.08,283.83,285.05,282.63,237.2,45.3019293107,38.7895564448,37.5944167638,39.0178452412,62.5594256405,20
850,850,21/07/2019,11,222.16,220.96,16575,22659,4687,12973,3602,583,1488,266.89,384.47,6,7,285.0,282.3,266.5,307.0,296.9,243.05,203.29,286.3,381.11,368.28,461.01,262.252083333,262.256666667,257.606944444,253.626458333,240.821190476,254.135,253.45,250.35,246.72,241.995,25.1631576748,24.6284779234,23.0993108024,23.0773753401,34.8846191389,265.274583333,271.796666667,274.778333333,267.499895833,236.50797619,282.08,283.83,285.05,282.63,239.5,45.3013235222,38.2269079973,37.585497278,39.0126394767,61.3868533641,20
851,851,21/07/2019,12,227.8,220.97,16700,22659,4760,13023,3677,645,1499,267.64,382.78,6,7,286.93,285.0,282.3,306.0,296.9,249.6,208.2,286.3,378.9,377.75,457.44,261.4575,262.048958333,258.125416667,253.828125,240.921964286,254.135,253.45,251.345,246.72,241.995,23.9956610661,24.3707849374,23.3348029949,23.284170874,34.9936978288,265.26875,271.10625,274.31375,267.489479167,237.782857143,282.08,283.83,285.05,282.63,240.15,45.2984885353,37.6429231927,37.2268076373,39.0074302064,60.1642725178,20
852,852,21/07/2019,13,222.15,220.94,16700,22659,4808,12974,3726,699,1499,269.91,373.09,6,7,285.0,286.93,285.0,310.93,300.0,244.27,209.76,285.27,371.54,387.11,425.04,260.377083333,261.736458333,258.691111111,253.900104167,241.01125,254.135,253.45,251.995,246.72,241.995,22.1868704769,23.9666140562,23.4873820219,23.3704825297,35.0873449078,265.249583333,270.394375,273.834722222,267.468333333,239.051607143,282.08,283.83,285.05,282.63,240.36,45.2895510052,37.0274912191,36.8538139511,38.9971267947,58.8836740316,20
853,853,21/07/2019,14,222.16,220.96,16700,22659,4862,12921,3779,752,1499,259.91,363.82,6,7,283.13,285.0,286.93,306.0,295.0,242.42,205.0,282.75,367.54,387.22,408.74,259.424166667,261.489166667,259.256527778,253.984791667,241.137559524,254.135,253.45,252.11,246.72,241.995,20.5747498092,23.6755636508,23.5799948727,23.4622969208,35.2010382859,265.145833333,269.629791667,273.320694444,267.908020833,240.304642857,282.08,282.75,284.98,282.75,240.48,45.2445953454,36.3659874111,36.4602393248,38.9282126517,57.5371060163,20
854,854,21/07/2019,15,210.0,198.04,16375,22659,4897,12561,3814,790,1470,77.24,352.66,6,7,270.0,283.13,285.0,290.0,270.0,242.42,203.29,252.24,364.91,381.11,407.9,258.590833333,261.489166667,259.639583333,254.082395833,241.316130952,254.135,253.45,252.36,246.72,242.085,19.6675274007,23.6755636508,23.5265915142,23.5096742347,35.2712565021,272.4425,268.229791667,272.383055556,268.032395833,241.376071429,282.08,282.75,284.91,282.75,240.675,21.4858321873,35.6949441852,36.1158538649,38.858087873,56.0453447942,20
855,855,21/07/2019,16,203.24,192.11,16025,22659,4901,12208,3817,817,1439,74.74,346.55,6,7,266.14,270.0,283.13,299.9,280.0,242.42,190.0,74.24,360.28,378.9,407.79,257.184166667,261.200416667,259.969027778,254.125520833,241.480952381,254.135,253.45,252.75,246.72,242.17,17.692692158,23.5290657697,23.4480135295,23.5281406369,35.3224430571,267.4525,263.121458333,269.25625,266.301354167,241.388690476,282.08,282.08,284.91,282.75,240.675,43.3143943591,44.6358922932,42.861985437,43.5226170029,56.0072329756,20
856,856,21/07/2019,17,203.24,192.77,15975,22659,4918,12142,3833,830,1434,74.74,356.45,6,7,259.14,266.14,270.0,261.0,261.0,241.98,183.52,74.24,360.07,371.54,404.0,257.106666667,261.161666667,260.207361111,254.2103125,241.617440476,254.135,253.45,253.115,246.72,242.295,17.6793194505,23.5309344005,23.3495952248,23.5314255928,35.3462472578,258.820416667,258.668958333,266.129444444,264.681145833,241.401309524,281.33,280.66,283.83,282.75,240.675,58.4209220622,52.1349964644,48.4779894266,47.6005832974,55.9690923428,20
857,857,21/07/2019,18,203.24,192.4,16025,22659,4885,12225,3800,793,1439,77.24,369.62,6,7,250.0,259.14,266.14,260.0,253.0,231.0,190.87,73.74,374.59,367.54,491.83,256.69,261.099166667,260.47125,254.29375,241.713095238,252.885,253.45,253.115,248.3,242.42,17.7259431588,23.5570432918,23.1211024237,23.5018210829,35.3470632469,251.30875,254.206041667,263.150694444,263.113854167,241.411666667,281.33,278.935,282.75,282.75,240.675,69.5877951763,58.370319576,53.4375365863,51.2821358733,55.9377089256,20
858,858,21/07/2019,19,203.24,192.05,16200,23219,4817,12468,3732,725,1454,77.12,383.84,6,7,245.0,250.0,259.14,253.27,250.0,240.72,194.0,237.0,388.48,364.91,512.66,256.345416667,260.995,260.530694444,254.325104167,241.791071429,251.6,253.45,253.115,248.3,242.42,17.8750717795,23.6181423234,23.0750627745,23.4872369819,35.3397344187,249.29875,253.144583333,262.439444444,263.1878125,242.393095238,278.935,277.425,282.75,282.75,240.675,69.2610238165,58.206664017,53.4401019673,51.2388326052,54.3742592869,20
859,859,21/07/2019,20,210.0,201.18,16425,23219,4784,12727,3698,679,1475,77.12,399.11,6,7,243.51,245.0,250.0,255.0,252.22,244.93,203.29,252.24,394.79,360.28,562.41,255.866666667,260.813541667,260.510972222,254.237395833,241.860238095,250.35,253.45,253.115,246.72,242.42,18.065527265,23.7202339777,23.0891869796,23.5119835177,35.3316104325,247.9225,252.400625,261.939861111,263.421770833,243.465238095,276.425,275.89,282.63,282.75,240.81,68.8420748652,57.9801092234,53.3638713699,51.1358587541,52.7482129215,20
860,860,21/07/2019,21,222.15,220.94,16550,23219,4817,12818,3732,714,1486,266.35,406.38,6,7,243.51,243.51,245.0,252.5,252.0,242.42,203.29,252.24,394.9,360.07,554.52,255.492083333,260.636666667,260.526111111,254.206875,241.934702381,250.0,253.45,253.115,246.0,242.42,18.2308155221,23.818801293,23.077512593,23.5241104228,35.3217660826,246.769583333,251.72,261.440277778,263.655729167,244.536666667,274.06,274.89,281.96,282.75,240.81,68.5139968867,57.7817803133,53.2827818283,51.0315932432,51.0501989377,20
861,861,21/07/2019,22,235.0,229.27,17150,23219,4932,13339,3811,832,1540,259.91,407.75,6,7,243.51,243.51,243.51,243.24,242.95,241.98,210.0,237.0,394.16,374.59,507.08,255.503333333,260.648333333,260.547361111,254.231145833,242.003214286,250.0,253.45,253.115,246.0,242.42,18.2230078333,23.8100894342,23.0608930597,23.5117272808,35.3135425723,245.190833333,250.721875,260.729027778,263.7890625,245.517380952,270.255,274.06,280.66,282.75,240.81,68.2739770857,57.6098001657,53.2621975228,50.9440663365,49.2720413031,20
862,862,21/07/2019,23,222.15,220.97,16800,23219,5060,12863,3937,982,1508,244.0,407.43,6,7,238.25,243.51,243.51,258.94,267.64,251.99,203.31,74.62,399.32,388.48,492.78,254.64125,260.036041667,260.356527778,254.1921875,242.05827381,247.5,252.885,253.115,246.0,242.42,18.5399974937,24.0035740016,23.1891978956,23.5353107704,35.3003557173,236.718333333,246.507916667,257.7625,262.2309375,245.524047619,267.28,270.71,278.935,282.75,240.81,76.1887015284,62.8172846507,57.4903452213,54.3417912278,49.2486976665,20
863,863,21/07/2019,24,190.0,170.74,15675,23219,5155,11642,4033,1085,1407,228.73,402.48,6,7,231.0,238.25,243.51,250.7,250.0,247.0,159.55,250.87,392.37,394.79,405.9,253.820416667,259.640208333,260.134305556,254.1484375,242.30827381,244.255,252.885,253.115,246.0,242.42,19.1481972086,24.3270763685,23.3947493704,23.5748576299,35.0703167901,237.500416667,246.755208333,257.323055556,262.686875,246.578392857,267.28,270.71,277.425,282.75,240.81,76.2355561504,62.8104633508,57.4193971652,54.057237722,47.410778422,20
864,864,22/07/2019,1,170.0,173.92,14675,23091,5171,10639,4036,1124,1317,218.79,394.69,0,7,160.12,231.0,238.25,237.93,235.0,235.0,220.0,218.91,372.36,394.9,397.68,250.578333333,258.080208333,259.094305556,253.3684375,242.308988095,244.255,252.885,253.115,246.0,242.42,26.9524748669,28.0558832522,26.0423728299,25.3843714177,35.0686315406,235.485,246.41375,257.138472222,262.7825,246.68452381,267.28,270.71,277.425,282.75,240.81,76.0532064327,62.9185203808,57.5225651904,53.9706232569,47.328203221,21
865,865,22/07/2019,2,158.0,150.43,14175,23091,5158,10154,4021,1126,1272,214.35,369.83,0,7,153.59,160.12,231.0,240.0,234.77,235.0,212.0,218.91,352.55,394.16,389.28,246.977916667,256.388958333,257.963611111,252.610416667,242.3125,244.255,252.885,253.115,246.0,242.42,33.422037377,31.7009878522,28.7316729243,27.2195594116,35.0596626426,232.729166667,246.072291667,256.971805556,262.878125,246.790654762,259.76,270.71,277.425,282.75,240.81,75.3743830845,63.0245028419,57.6169373407,53.8836980779,47.2452438583,21
866,866,22/07/2019,3,159.54,151.14,13900,23091,5116,9921,3979,1089,1247,214.23,360.56,0,7,147.61,153.59,160.12,237.69,236.63,240.0,210.0,218.91,347.92,399.32,388.65,243.224583333,254.534375,256.680416667,251.898020833,242.301071429,244.255,252.885,253.115,246.0,242.42,39.0881760148,35.283087378,31.4772027695,29.0230332348,35.0903879914,229.973333333,245.730833333,256.805138889,262.975,246.896071429,252.24,270.71,277.425,282.75,240.81,74.5832112864,63.1284211825,57.7106670637,53.7952090608,47.1625954505,21
867,867,22/07/2019,4,156.0,146.62,13800,23091,5045,9892,3908,1019,1238,218.79,360.45,0,7,147.61,147.61,153.59,236.45,235.0,237.89,210.0,218.79,329.38,392.37,385.08,239.522916667,252.71375,255.426527778,251.237708333,242.331309524,244.255,252.885,253.115,246.0,242.42,43.692982272,38.4271207765,33.9381977312,30.6394052258,35.0059856911,227.2125,245.163958333,256.636805556,263.068125,247.001488095,252.24,270.71,277.425,282.75,240.81,73.6766641275,63.2480084201,57.8048623577,53.709946669,47.079294197,21
868,868,22/07/2019,5,154.0,146.38,13725,23091,4971,9890,3835,936,1232,219.03,359.82,0,7,143.31,147.61,147.61,233.0,236.93,240.0,206.6,218.79,326.43,372.36,385.29,235.785833333,250.763333333,254.083611111,250.534270833,242.3375,244.255,252.885,253.115,246.0,242.42,47.9075023549,41.498450488,36.3822006592,32.3064865165,34.9882723166,224.944166667,243.995208333,256.468472222,262.8471875,247.107619048,251.555,267.735,277.425,282.75,240.81,73.0335269595,63.2053354195,57.8984081043,53.849280222,46.9949027334,21
869,869,22/07/2019,6,158.9,155.05,14075,23091,4893,10305,3770,851,1263,214.23,381.1,0,7,140.0,143.31,147.61,234.19,235.0,239.0,211.99,218.79,332.33,352.55,394.22,231.86125,248.784166667,252.708611111,249.794791667,242.334464286,244.255,252.885,253.115,246.0,242.42,51.7480033904,44.4282155811,38.7537569757,33.9897727336,34.9971811484,222.92375,243.428333333,256.493333333,262.792916667,247.212321429,243.935,267.735,277.425,282.75,240.81,72.4800393399,63.3089077573,57.8816038303,53.8914525186,46.911531197,21
870,870,22/07/2019,7,243.53,238.58,16475,23091,4827,12709,3766,778,1479,278.89,392.47,0,7,147.61,140.0,143.31,243.51,258.67,260.09,242.17,245.6,351.29,347.92,439.17,227.865416667,246.470416667,251.146388889,248.822083333,242.37672619,244.255,251.6,252.75,246.0,242.42,54.4418572966,46.7344774985,40.6716715721,35.5449778203,34.8775661387,221.375833333,242.957708333,256.679444444,262.410520833,247.30202381,241.3,267.28,277.425,282.75,240.865,71.5373776985,63.2047973617,57.8239057218,53.8817481327,46.8938457022,21
871,871,22/07/2019,8,242.31,255.48,18900,23091,4791,15114,3786,733,1697,251.73,396.37,0,7,169.44,147.61,140.0,250.0,253.63,253.23,240.0,289.3,370.04,329.38,533.81,224.50875,244.716458333,249.982638889,248.229166667,242.516071429,243.51,250.35,252.36,246.0,242.42,55.4911824028,48.022156876,41.7944681963,36.3883351369,34.5354165004,221.64875,243.859791667,256.740416667,262.421979167,247.786488095,241.3,270.255,277.425,282.75,240.925,71.7937365145,63.5571569698,57.8563979794,53.8874068409,46.9048686637,21
872,872,22/07/2019,9,263.93,288.33,20425,23091,4811,16580,3845,744,1835,291.28,399.32,0,7,179.36,169.44,147.61,266.5,283.2,264.12,262.0,291.24,377.1,326.43,538.01,220.877916667,242.553125,248.805416667,247.572291667,242.491011905,243.51,250.0,252.11,246.0,242.42,55.4750214828,48.5872406925,42.5770417518,37.0573285452,34.5799436807,222.647083333,243.984166667,256.34875,262.125,248.130178571,241.3,270.255,277.425,282.75,240.93,72.6177140013,63.6456964444,57.5204429535,53.646161191,47.0109809375,21
873,873,22/07/2019,10,300.0,288.3,21150,23091,4891,17226,3924,809,1900,291.28,401.53,0,7,210.0,179.36,169.44,282.3,307.73,295.0,290.0,291.24,383.42,332.33,506.71,217.865416667,240.517083333,247.624861111,247.234583333,242.530952381,240.88,247.5,251.35,246.0,242.42,53.9362938208,47.8398339746,42.4563888917,37.2519889096,34.5382446051,222.897083333,244.086458333,255.957083333,261.827916667,248.428988095,241.3,270.255,277.425,282.75,240.93,72.8525192474,63.7191062729,57.1797936445,53.4020426559,47.1250460841,21
874,874,22/07/2019,11,300.0,287.99,21350,23091,5000,17319,4031,913,1918,291.28,402.06,0,7,222.16,210.0,179.36,285.0,307.0,296.9,291.29,291.24,384.47,351.29,490.64,215.247083333,238.749583333,246.586805556,247.016979167,242.64327381,234.625,244.255,250.35,246.0,242.42,52.0270424231,46.8890919111,42.1472147619,37.337605232,34.4404102832,223.102916667,244.18875,255.565416667,261.859479167,248.825119048,241.3,270.255,277.425,282.75,240.93,73.046163931,63.7922641086,56.8343656438,53.4186923596,47.2039444078,21
875,875,22/07/2019,12,299.23,288.56,21825,23091,5109,17685,4140,1015,1961,291.28,401.01,0,7,227.8,222.16,210.0,286.93,306.0,296.9,300.0,299.37,382.78,370.04,482.13,212.783333333,237.120416667,245.627083333,246.789895833,242.759940476,229.4,243.51,250.0,244.965,242.42,49.8389388249,45.8497686,41.7704554406,37.3879888536,34.3561295684,223.6475,244.458125,255.286666667,261.6471875,249.173035714,241.3,270.255,277.425,282.75,240.93,73.584540688,64.0014308901,56.5652543528,53.2263573549,47.3604741687,21
