,hour,demand,supply1,supply2,supply3,supply4,wind,reserve,day,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,label
110,15,21550,23550,7210,15229,6321,3352,1935,4,7,0.00196189666167,-0.00711336638778,0.00128107180353,0.013041479513,5.34313658136e-05,0.0107290158048,-0.00457473704591,0.00146602652967,0.000811544421595,0.0331995040178,-0.00133168592583,-0.00319918617606,-0.00251801987179,0.00496870977804,-0.000161040094099,-0.00931095238775,-0.00287239137106,0.00764120696113,-0.00578986154869,0.0112235667184,-0.00567466719076,0.0163452960551,0.00755633227527,0.000758522888646,0.00128513842355,-0.00882054399699,-0.00252942042425,242.31
111,16,21375,23550,6975,15289,6086,3146,1919,4,7,0.00199848366901,-0.00544636836275,0.000886994646862,0.0129814418033,0.000823744339868,0.0104641588405,-0.0033978363499,0.00115305185318,-0.00166423199698,0.033345028758,-0.00210948195308,-0.00275963498279,-0.00198903144337,0.00488827936351,-0.000783650670201,-0.00761743914336,-0.00119653262664,0.0102482372895,-0.00581332016736,0.0111216232181,-0.00607419246808,0.0138915795833,0.00740202423185,0.00126757915132,0.00142981274985,-0.00781164970249,-0.00445257406682,233.5
112,17,21125,23550,6683,15331,5794,2852,1897,4,7,0.00148414832074,-0.00230088713579,0.000575092970394,0.0106538003311,0.000667353044264,0.00752706872299,-0.00150328304153,0.000372567970771,-0.00224699126557,0.0331153087318,-0.00400027493015,-0.00268216943368,-0.00135961011983,0.00382676441222,-0.000454267661553,-0.00514270504937,-0.000846518960316,0.0130889061838,-0.0034690508619,0.00971329025924,-0.00916224811226,0.0140581419691,0.00487648695707,0.00230298982933,0.000127569059259,-0.00777274044231,-0.00482292380184,232.21
113,18,20675,23550,6320,15271,5404,2454,1856,4,7,0.000949247158132,-0.00060647475766,0.000697657698765,0.00925749633461,0.00058406527387,0.00564057333395,-0.000257020554272,-0.00060192035744,-0.00324669969268,0.0337810330093,-0.00406586145982,-0.00283140782267,-0.00154922623187,0.00346849253401,-0.00111289555207,-0.00412166398019,-0.000594143813942,0.0138698285446,-0.00138931465335,0.00900156889111,-0.00933829601854,0.014049760066,0.00372346281074,0.00257032061927,-0.000207880017115,-0.00714083109051,-0.00487987278029,209.32
114,19,20475,23238,5914,15477,4998,2017,1838,4,7,0.00286533613689,-0.000715990026947,0.00122115737759,0.00995028298348,-0.000278477062238,0.00490985997021,0.00019050737319,-0.000520511996001,-0.00312709971331,0.0340700261295,-0.00352847087197,-0.00264952518046,-0.00229227147065,0.00294041377492,0.000863717112225,-0.00377349299379,-0.0015357460361,0.0145987067372,-0.00111294642556,0.00730905029923,-0.00880459416658,0.0141892358661,0.00337586156093,0.0027365074493,-0.00121285580099,-0.00824045110494,-0.00434660119936,209.2
115,20,20500,23288,5565,15851,4649,1652,1840,4,7,0.00303442100994,-0.00157433596905,0.00170213205274,0.0107902921736,-0.000274511956377,0.0049977269955,0.000112408291898,-0.00120554189198,-0.00467471405864,0.0343989953399,-0.00218257796951,-0.00324509269558,-0.00254202634096,0.00304660690017,0.000942306709476,-0.00419679144397,-0.00156461191364,0.014191409573,-0.0018245249521,0.00728152925149,-0.00597859406844,0.0126617429778,0.00476991711184,0.00196380028501,0.00046908800141,-0.00738818058744,-0.00524147879332,232.21
116,21,20350,23379,5311,15955,4395,1374,1827,4,7,0.00264193466865,-0.00137386331335,0.0014929609606,0.00990425609052,-0.000639421283267,0.00424857158214,-1.23770432765e-05,-0.00110119709279,-0.00469428487122,0.0337218567729,-0.00243565673009,-0.00358984828927,-0.00273985229433,0.00250100390986,0.00137859792449,-0.00388077809475,-0.00149309122935,0.014875780791,-0.0019770511426,0.00728441448882,-0.00595831917599,0.0112808719277,0.00468785548583,0.00197399524041,0.000934127252549,-0.00711529981345,-0.004818668589,250.0
117,22,20100,23429,5108,15908,4192,1185,1804,4,7,0.0016953261802,0.000982615165412,0.00176318211015,0.00759395072237,-0.000311153446091,0.00335620041005,0.00100085022859,-0.00129254546482,-0.00363980699331,0.0332133919001,-0.00394539767876,-0.00411989958957,-0.00199654884636,0.00136398745235,0.00134484760929,-0.0024031358771,-0.000483281473862,0.0161401573569,-0.000737594498787,0.00701460475102,-0.00915173813701,0.0107391243801,0.00310996221378,0.00274212774821,0.000913201714866,-0.00732594449073,-0.00457769818604,245.25
118,23,19300,23288,4936,15297,4003,1076,1734,4,7,-0.000573129218537,-0.00623805355281,0.00353924185038,0.00950267072767,-0.0036843707785,0.00751566467807,-0.00117514748126,-0.00214928830974,-0.00173632986844,0.0343848615885,-0.000134019632242,-0.00703742541373,-0.00257868273184,0.00532834138721,0.000298097467748,-0.00392073718831,-0.0025596471969,0.0117497351021,-0.00625213189051,0.0120414290577,-0.00125113339163,0.00813801214099,0.00867466535419,0.001066214405,0.00105680641718,-0.0067630186677,-0.00318240816705,276.58
119,24,17975,23288,4879,14051,3924,1024,1615,4,7,-0.00209921435453,0.00160703656729,0.00313914241269,0.00390042294748,-0.000750227598473,0.00453088805079,0.000532979029231,0.00213368167169,-0.000414878566517,0.0322858206928,-0.00329917832278,-0.0056992424652,-0.00410288432613,0.00126613560133,0.00203076191247,-0.00249139755033,0.000937501259614,0.0155803086236,-0.000529467593879,0.00975323934108,-0.00944241788238,0.00632525933906,0.00463740853593,0.00317649869248,0.003171548713,-0.00820326991379,-0.00323133496568,231.0
120,1,16438,23789,5097,12309,4129,1244,1479,5,7,-0.00825182441622,0.00394427776337,0.00127234112006,-0.00339404749684,-0.000523897237144,0.00296111754142,0.00262635434046,0.000321298197377,-0.00273991492577,0.031695779413,-0.00571250729263,-0.00734143937007,-0.00132831966039,0.00238483701833,-0.00270629790612,0.000450656632893,0.00410516886041,0.0170843098313,0.000197174522327,0.0119283637032,-0.0126575473696,0.00623847730458,0.0040586059913,0.00347212003544,0.00382294505835,-0.00493109226227,-0.00302755157463,77.12
121,2,15550,23789,5090,11428,4122,1237,1400,5,7,-0.00764712831005,0.00601326767355,0.000368097767932,-0.00629619695246,-0.00150733033661,-0.00054338213522,0.00247002742253,0.000360472855391,-0.0055697420612,0.0311263930053,-0.00608470942825,-0.00728778960183,-0.000289271556539,0.000806550146081,-0.00187511031982,0.000487660057843,0.00255597010255,0.0199724044651,0.000691415567417,0.00994230993092,-0.0137423165143,0.00496543571353,0.00250068935566,0.00368005922064,0.00342955044471,-0.00349510856904,-0.00158409157302,74.0
122,3,15100,23789,5084,10984,4116,1231,1359,5,7,-0.00318933324888,0.00655343709514,-0.000373530056095,-0.00740428641438,-0.000479009380797,-0.0013886471279,0.00235266587697,0.000783325813245,-0.00858667120337,0.0308133047074,-0.00548986485228,-0.00618938729167,0.00145889911801,-0.00100499694236,-0.00264678243548,-0.000403152604122,0.00235715392046,0.0211838968098,-0.000536020321306,0.00820549484342,-0.0130511363968,0.00403995346278,0.00189593795221,0.00367893069051,0.00427254848182,-0.00183148996439,-0.00214273505844,259.46
123,4,14963,23789,5042,10889,4074,1205,1347,5,7,-0.000575424986891,0.00759524572641,-0.000417066155933,-0.00806615594774,-0.000941742793657,-0.00312234903686,0.00249604904093,0.0011344361119,-0.0111981658265,0.031108610332,-0.00486509175971,-0.00524527672678,0.00221859966405,-0.00151352910325,-0.00212356355041,-0.000404382037232,0.000741033349186,0.0225151479244,-0.000968443986494,0.00725272344425,-0.0125618502498,0.00379814184271,0.00144175440073,0.0035848848056,0.00381517852657,-0.000237221451243,-0.00222276709974,269.91
124,5,14475,23789,4995,10448,4027,1158,1303,5,7,0.0019234130159,0.00901725422591,-0.000484481308376,-0.00928795151412,-0.000504843774252,-0.00446755532175,0.0027216244489,0.00215128529817,-0.0138099808246,0.0303597133607,-0.0049483962357,-0.00377566087991,0.00333554367535,-0.00258307158947,-0.00188602891285,-0.000430054758908,0.00044869739213,0.0238361638039,-0.00104945420753,0.00613781670108,-0.0123456921428,0.0029990170151,0.000623385771178,0.00351143162698,0.00376436975785,0.000638101482764,-0.00209330162033,276.59
125,6,14275,23930,4910,10320,3955,1073,1285,5,7,0.00301808398217,0.0084425220266,-0.000804116658401,-0.0094271954149,-0.00174405134749,-0.00464894250035,0.00249338010326,0.00115942244884,-0.015667470172,0.0302253309637,-0.00525460159406,-0.0027848680038,0.00448831915855,-0.00236854399554,-0.00210010656156,-0.000907944515347,-0.0001913303131,0.0239541176707,-0.00187292147893,0.00741232652217,-0.0125541090965,0.00259878858924,-0.000117161995149,0.00295882695355,0.00281325937249,0.00232875649817,-0.00112756190356,259.46
126,7,15250,23930,4839,11344,3906,985,1373,5,7,0.00154759257566,0.00325425551273,0.000348142813891,-0.00478473398834,-0.00402399897575,-0.000941602047533,0.00199030246586,-0.000639929203317,-0.0111876958981,0.0317486785352,-0.00388702214696,-0.00406325142831,0.00348440627567,0.00168631714769,-0.00313008553348,-0.000513851817232,-0.0026891825255,0.0202792659402,-0.00424419622868,0.0124644292518,-0.00733666494489,0.0028404283803,0.00176686106715,0.00214868620969,0.00188724440522,0.00289439433254,-0.000880630803294,276.59
127,8,16650,23930,4782,12784,3866,933,1499,5,7,0.00392279261723,0.00489318743348,0.000805671792477,-0.0027593083214,-0.0023082124535,-0.00161464489065,0.00289392424747,0.00139281700831,-0.010911478661,0.0304275006056,-0.00552229676396,-0.000772222410887,0.00232445052825,0.000391499663237,0.000178220419912,-0.00124791567214,0.000416526687331,0.0201773103327,-0.000121941608086,0.010386288166,-0.00881955679506,0.00375482672825,0.000902879517525,0.00224663154222,0.00303797097877,-0.00046592662693,-0.00297948229127,287.46
128,9,17875,23930,4875,13916,3959,1000,1609,5,7,0.00460776407272,0.000952292291913,0.00251521798782,0.000739182112738,-0.00250650942326,0.00187618937343,0.00207919394597,0.0015148667153,-0.00939405802637,0.0314913317561,-0.00394595740363,-0.000781872309744,0.00294854887761,0.00145912391599,0.000783453637268,-0.00200432096608,-0.00221290718764,0.0168799459934,-0.00192964135204,0.0128836352378,-0.00788854062557,0.00536005897447,0.00430833734572,0.00105296564288,0.00268086302094,-0.00327093945816,-0.00449662422761,287.46
129,10,18700,23930,5055,14561,4139,1181,1683,5,7,0.00371276913211,0.00128716975451,0.00245767179877,0.00321869924664,-0.00423052953556,0.000891966454219,0.00126959697809,0.00131923891604,-0.00993434153497,0.0327411442995,-0.00398229854181,-0.000280440057395,0.000984385143965,0.00295945792459,0.00173360563349,-0.00352833024226,-0.00462550949305,0.0162738207728,-0.000106384904939,0.0136075466871,-0.00671750539914,0.00651552062482,0.00523796863854,0.000632412731647,0.00184469833039,-0.00339890015312,-0.00331482384354,288.63
